##NAMES=Calcite
##RRUFFID=R040170
##IDEAL CHEMISTRY=Ca(CO_3_)
##LOCALITY=Peramea, Lerida Province, Catalonia, Spain
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Pink fragment
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R040170
##MEASURED CHEMISTRY=(Ca_0.99_Mg_0.01_)CO_3_ ; trace amounts of Co
##PIN_ID=L00802
##ORIENTATION=Laser parallel to c* (0 0 1). Fiducial mark perpendicular to laser is parallel to [1 1 0]
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 4.98284 b: 4.98284 c: 17.0984 alpha: 90 beta: 90 gamma: 120 volume: 367.65 crystal system: hexagonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=514

113.2080, 8352.000
114.4400, 8531.000
115.6710, 8667.000
116.9030, 8644.000
118.1340, 8812.000
119.3650, 8795.000
120.5960, 8935.000
121.8270, 8950.000
123.0580, 9156.000
124.2880, 9028.000
125.5190, 9154.000
126.7490, 9284.000
127.9790, 9365.000
129.2090, 9532.000
130.4390, 9653.000
131.6680, 9781.000
132.8980, 9986.000
134.1270, 10222.00
135.3560, 10572.00
136.5850, 10925.00
137.8140, 11355.00
139.0430, 11648.00
140.2710, 11826.00
141.5000, 11727.00
142.7280, 11679.00
143.9560, 11655.00
145.1840, 11622.68
146.4120, 11525.00
147.6390, 11698.00
148.8670, 11682.00
150.0940, 11899.00
151.3210, 11929.00
152.5490, 12104.00
153.7750, 12209.00
155.0020, 12220.00
156.2290, 12350.00
157.4550, 12048.00
158.6810, 11910.00
159.9080, 11460.00
161.1340, 11420.00
162.3590, 10954.00
163.5850, 10931.00
164.8110, 10713.00
166.0360, 10484.00
167.2610, 10552.00
168.4860, 10328.00
169.7110, 10426.00
170.9360, 10328.00
172.1610, 10268.00
173.3850, 10213.00
174.6100, 10279.00
175.8340, 10238.00
177.0580, 10319.00
178.2820, 10145.00
179.5050, 10214.00
180.7290, 10279.00
181.9520, 10280.00
183.1760, 10332.84
184.3990, 10338.00
185.6220, 10390.00
186.8450, 10317.00
188.0670, 10347.00
189.2900, 10295.00
190.5120, 10413.00
191.7340, 10430.00
192.9560, 10502.00
194.1780, 10496.00
195.4000, 10548.00
196.6220, 10439.00
197.8430, 10553.00
199.0640, 10433.00
200.2860, 10593.00
201.5070, 10622.00
202.7270, 10435.00
203.9480, 10451.00
205.1690, 10597.00
206.3890, 10554.00
207.6090, 10339.00
208.8290, 10604.00
210.0490, 10548.00
211.2690, 10688.00
212.4890, 10675.00
213.7080, 10565.00
214.9280, 10590.00
216.1470, 10640.00
217.3660, 10660.00
218.5850, 10683.00
219.8030, 10936.00
221.0220, 10749.00
222.2400, 10760.00
223.4590, 10889.00
224.6770, 10760.00
225.8950, 10925.00
227.1120, 10772.00
228.3300, 10899.00
229.5480, 10980.00
230.7650, 10788.00
231.9820, 10852.00
233.1990, 11081.00
234.4160, 10944.00
235.6330, 11035.00
236.8490, 11094.00
238.0660, 11008.00
239.2820, 11116.00
240.4980, 11036.00
241.7140, 11253.00
242.9300, 11016.00
244.1460, 11291.00
245.3610, 11203.00
246.5770, 11310.00
247.7920, 11298.00
249.0070, 11343.00
250.2220, 11504.00
251.4370, 11407.00
252.6510, 11550.00
253.8660, 11587.00
255.0800, 11735.00
256.2940, 11778.00
257.5080, 11843.00
258.7220, 11931.85
259.9360, 12018.53
261.1490, 12101.00
262.3630, 12247.00
263.5760, 12410.00
264.7890, 12566.13
266.0020, 12834.00
267.2150, 12966.00
268.4270, 13197.00
269.6400, 13517.00
270.8520, 13946.00
272.0640, 14331.00
273.2760, 14661.00
274.4880, 14966.00
275.7000, 15204.34
276.9120, 15447.00
278.1230, 15538.00
279.3340, 15638.00
