##NAMES=Calcite
##RRUFFID=R040170
##IDEAL CHEMISTRY=Ca(CO_3_)
##LOCALITY=Peramea, Lerida Province, Catalonia, Spain
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Pink fragment
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R040170
##MEASURED CHEMISTRY=(Ca_0.99_Mg_0.01_)CO_3_ ; trace amounts of Co
##PIN_ID=L00802
##ORIENTATION=Laser parallel to c* (0 0 1). Fiducial mark perpendicular to laser is parallel to [1 1 0]
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 4.98284 b: 4.98284 c: 17.0984 alpha: 90 beta: 90 gamma: 120 volume: 367.65 crystal system: hexagonal
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=514

113.2080, 0.0000000E+00
114.4400, 51.77637
115.6710, 96.92773
116.9030, 7.566406
118.1340, 90.89355
119.3650, 12.68945
120.5960, 97.68750
121.8270, 62.48535
123.0580, 222.1123
124.2880, 50.86816
125.5190, 136.2461
126.7490, 227.8838
127.9790, 272.4375
129.2090, 404.6357
130.4390, 492.2695
131.6680, 588.1689
132.8980, 762.1914
134.1270, 968.2158
135.3560, 1289.136
136.5850, 1613.864
137.8140, 2016.748
139.0430, 2283.238
140.2710, 2435.286
141.5000, 2310.854
142.7280, 2237.901
143.9560, 2189.396
145.1840, 2132.993
146.4120, 2011.644
147.6390, 2161.360
148.8670, 2122.437
150.0940, 2316.850
151.3210, 2324.568
152.5490, 2477.567
153.7750, 2560.832
155.0020, 2550.340
156.2290, 2659.076
157.4550, 2336.028
158.6810, 2177.188
159.9080, 1706.546
161.1340, 1654.468
162.3590, 1167.979
163.5850, 1124.668
164.8110, 886.5234
166.0360, 637.5410
167.2610, 685.7344
168.4860, 442.0723
169.7110, 520.5508
170.9360, 403.1816
172.1610, 323.9600
173.3850, 249.8613
174.6100, 296.8838
175.8340, 237.0205
177.0580, 299.4170
178.2820, 107.1055
179.5050, 157.9199
180.7290, 204.8115
181.9520, 187.7764
183.1760, 222.6514
184.3990, 209.9170
185.6220, 244.1250
186.8450, 153.3740
188.0670, 165.5693
189.2900, 95.77148
190.5120, 196.0781
191.7340, 195.4648
192.9560, 249.8584
194.1780, 226.2676
195.4000, 260.7188
196.6220, 134.2041
197.8430, 230.7266
199.0640, 93.28223
200.2860, 235.8838
201.5070, 247.6064
202.7270, 43.40625
203.9480, 42.23633
205.1690, 171.0986
206.3890, 111.0000
207.6090, 121.0586
208.8290, 126.9141
210.0490, 53.92090
211.2690, 176.9619
212.4890, 147.0361
213.7080, 20.14258
214.9280, 28.28125
216.1470, 61.46289
217.3660, 64.69629
218.5850, 70.96973
219.8030, 308.1279
221.0220, 104.4609
222.2400, 98.82422
223.4590, 211.2168
224.6770, 65.63672
225.8950, 214.0830
227.1120, 44.55762
228.3300, 156.8496
229.5480, 221.4043
230.7650, 12.99414
231.9820, 60.70605
233.1990, 273.4385
234.4160, 120.1699
235.6330, 194.9297
236.8490, 237.7090
238.0660, 135.5117
239.2820, 231.9844
240.4980, 141.3105
241.7140, 347.7441
242.9300, 97.28418
244.1460, 356.7910
245.3610, 252.5156
246.5770, 343.2568
247.7920, 315.0137
249.0070, 343.7881
250.2220, 488.5762
251.4370, 375.3779
252.6510, 502.1924
253.8660, 523.0195
255.0800, 654.8594
256.2940, 683.8135
257.5080, 732.6582
258.7220, 806.0859
259.9360, 873.0557
261.1490, 936.3389
262.3630, 1063.507
263.5760, 1209.140
264.7890, 1348.286
266.0020, 1601.490
267.2150, 1721.227
268.4270, 1936.728
269.6400, 2239.167
270.8520, 2650.743
272.0640, 3018.435
273.2760, 3331.232
274.4880, 3619.129
275.7000, 3841.797
276.9120, 4067.525
278.1230, 4142.162
