3200.54	39.1871
3199.33	26.8122
3198.12	18.5592
3196.9	10.3089
3195.69	18.5529
3194.48	14.4276
3193.27	16.4859
3192.05	16.4832
3190.84	30.9007
3189.62	14.4179
3188.41	4.11871
3187.2	35.0031
3185.98	24.7039
3184.77	24.6998
3183.55	24.6956
3182.34	12.3457
3181.12	32.9164
3179.91	20.5693
3178.69	6.16973
3177.48	22.6185
3176.26	37.0059
3175.04	36.9997
3173.83	39.0486
3172.61	20.5484
3171.39	14.3815
3170.18	24.6498
3168.96	30.8071
3167.74	6.16038
3166.52	12.3187
3165.31	8.21106
3164.09	14.3669
3162.87	16.4166
3161.65	14.3621
3160.43	41.0276
3159.21	14.3572
3157.99	24.6083
3156.78	12.3021
3155.56	10.25
3154.34	10.2483
3153.12	24.5917
3151.9	-2.04896
3150.68	4.09722
3149.46	20.4827
3148.23	0
3147.01	10.2379
3145.79	38.8973
3144.57	14.3282
3143.35	24.5584
3142.13	36.8315
3140.91	18.4126
3139.68	16.364
3138.46	28.6322
3137.24	0
3136.02	0
3134.79	28.6177
3133.57	22.4815
3132.35	10.2171
3131.12	2.04308
3129.9	4.08547
3128.67	42.8902
3127.45	22.4625
3126.23	14.2919
3125	18.3722
3123.78	30.6152
3122.55	2.04067
3121.33	4.08064
3120.1	12.2399
3118.87	6.11889
3117.65	8.15714
3116.42	12.2336
3115.2	22.4246
3113.97	26.4973
3112.74	18.3412
3111.52	2.03756
3110.29	-2.03722
3109.06	4.07374
3107.83	26.4749
3106.61	14.2533
3105.38	16.2867
3104.15	18.3194
3102.92	28.4921
3101.69	40.6961
3100.46	0
3099.23	16.2729
3098.01	22.3715
3096.78	14.234
3095.55	20.3308
3094.32	-4.06548
3093.09	8.12958
3091.86	18.2884
3090.63	14.2219
3089.4	16.2509
3088.16	16.2481
3086.93	12.184
3085.7	20.3033
3084.47	30.4498
3083.24	18.2668
3082.01	28.4102
3080.77	22.3185
3079.54	12.1717
3078.31	14.1979
3077.08	16.2234
3075.84	12.1655
3074.61	28.3813
3073.38	0
3072.14	-4.0531
3070.91	18.2358
3069.68	10.1293
3068.44	8.10207
3067.21	28.3524
3065.97	6.07449
3064.74	28.3428
3063.5	-10.1207
3062.27	30.357
3061.03	18.2111
3059.8	34.3929
3058.56	26.296
3057.32	24.2691
3056.09	14.1546
3054.85	22.2392
3053.61	12.1284
3052.38	2.02105
3051.14	28.29
3049.9	-8.08148
3048.66	28.2804
3047.43	18.1771
3046.19	34.3288
3044.95	14.133
3043.71	16.1492
3042.47	18.1648
3041.23	24.2156
3040	12.1058
3038.76	16.1383
3037.52	34.288
3036.28	20.166
3035.04	16.1301
3033.8	14.1114
3032.56	8.06229
3031.32	8.06092
3030.08	10.0744
3028.83	40.2909
3027.59	14.0994
3026.35	16.1109
3025.11	24.1622
3023.87	14.0922
3022.63	10.0642
3021.38	8.04996
3020.14	16.0972
3018.9	32.1889
3017.66	10.0573
3016.41	14.0779
3015.17	28.1509
3013.93	40.2088
3012.68	8.04039
3011.44	38.1854
3010.19	14.0659
3008.95	20.0907
3007.71	16.0698
3006.46	-10.0419
3005.22	6.02414
3003.97	36.1387
3002.73	24.0884
3001.48	4.01404
3000.23	12.0401
2998.99	10.0317
2997.74	18.054
2996.49	26.0735
2995.25	22.0585
2994	12.0298
2992.75	18.0417
2991.51	8.01716
2990.26	10.0197
2989.01	14.0253
2987.76	8.01307
2986.52	28.041
2985.27	22.0284
2984.02	14.0157
2982.77	26.0247
2981.52	4.00312
2980.27	10.0061
2979.02	0
2977.77	6.00162
2976.52	34.0034
2975.27	21.9984
2974.02	13.9966
2972.77	5.99753
2971.52	5.99651
2970.27	17.9865
2969.02	9.99077
2967.77	29.9672
2966.52	21.9722
2965.26	0
2964.01	27.9551
2962.76	7.98581
2961.51	11.9767
2960.25	17.9619
2959	25.9406
2957.75	13.9656
2956.5	15.958
2955.24	9.97205
2953.99	29.9111
2952.73	35.8871
2951.48	9.96695
2950.23	-19.9305
2948.97	11.9563
2947.72	5.97711
2946.46	7.96812
2945.21	29.8753
2943.95	25.8876
2942.7	25.8831
2941.44	0
2940.18	11.942
2938.93	11.9399
2937.67	17.9069
2936.41	19.8931
2935.16	9.94486
2933.9	23.8636
2932.64	15.9063
2931.38	17.8916
2930.13	27.8266
2928.87	31.7964
2927.61	17.8824
2926.35	41.7185
2925.09	25.8213
2923.83	3.97183
2922.58	3.97116
2921.32	1.98524
2920.06	11.9094
2918.8	15.8765
2917.54	19.8422
2916.28	15.8711
2915.02	15.8683
2913.76	3.96641
2912.5	19.8286
2911.23	23.7903
2909.97	7.92875
2908.71	21.8003
2907.45	19.8151
2906.19	3.96234
2904.93	17.8275
2903.66	11.883
2902.4	27.7222
2901.14	9.89908
2899.88	15.8358
2898.61	21.7705
2897.35	17.8092
2896.09	13.8492
2894.82	5.93437
2893.56	9.88892
2892.29	15.8196
2891.03	-1.97711
2889.76	13.8374
2888.5	35.5758
2887.23	19.7609
2885.97	9.87877
2884.7	11.8525
2883.44	31.6012
2882.17	27.6464
2880.9	23.6928
