3200.54	28.8747
3199.33	35.0621
3198.12	28.8698
3196.9	47.421
3195.69	22.6758
3194.48	10.3054
3193.27	28.8504
3192.05	28.8455
3190.84	18.5404
3189.62	28.8358
3188.41	43.2464
3187.2	18.5311
3185.98	43.2319
3184.77	6.17494
3183.55	30.8695
3182.34	28.8067
3181.12	34.9736
3179.91	28.797
3178.69	22.6224
3177.48	37.0122
3176.26	49.3412
3175.04	32.8886
3173.83	10.276
3172.61	36.9872
3171.39	63.6894
3170.18	43.1372
3168.96	36.9685
3167.74	24.6415
3166.52	20.5311
3165.31	24.6332
3164.09	20.5242
3162.87	18.4687
3161.65	34.8794
3160.43	32.8221
3159.21	30.7655
3157.99	30.7603
3156.78	28.7048
3155.56	34.8499
3154.34	10.2483
3153.12	24.5917
3151.9	24.5875
3150.68	45.0695
3149.46	32.7723
3148.23	32.7667
3147.01	28.666
3145.79	28.6612
3144.57	40.9377
3143.35	30.6981
3142.13	2.04619
3140.91	22.5043
3139.68	42.9555
3138.46	16.3612
3137.24	16.3585
3136.02	24.5336
3134.79	18.3971
3133.57	26.569
3132.35	24.5211
3131.12	44.9478
3129.9	14.2992
3128.67	40.8478
3127.45	20.4205
3126.23	20.417
3125	24.4963
3123.78	32.6562
3122.55	34.6913
3121.33	30.6048
3120.1	12.2399
3118.87	40.7926
3117.65	34.6679
3116.42	24.4673
3115.2	44.8491
3113.97	28.5355
3112.74	26.4928
3111.52	12.2254
3110.29	20.3722
3109.06	14.2581
3107.83	36.6575
3106.61	26.4704
3105.38	32.5734
3104.15	26.4614
3102.92	42.7381
3101.69	40.6961
3100.46	24.4135
3099.23	28.4776
3098.01	10.1689
3096.78	22.3677
3095.55	30.4962
3094.32	14.2292
3093.09	28.4535
3091.86	18.2884
3090.63	40.6341
3089.4	28.4391
3088.16	18.2792
3086.93	34.5214
3085.7	36.5459
3084.47	20.2999
3083.24	34.5039
3082.01	34.4981
3080.77	38.5501
3079.54	32.4578
3078.31	6.0848
3077.08	40.5584
3075.84	44.6067
3074.61	38.5175
3073.38	16.2151
3072.14	16.2124
3070.91	22.2882
3069.68	22.2845
3068.44	30.3828
3067.21	16.2014
3065.97	22.2731
3064.74	42.5142
3063.5	22.2656
3062.27	14.1666
3061.03	26.3049
3059.8	32.3698
3058.56	44.5009
3057.32	14.157
3056.09	48.53
3054.85	28.3044
3053.61	12.1284
3052.38	2.02105
3051.14	28.29
3049.9	18.1833
3048.66	24.2403
3047.43	30.2952
3046.19	30.2901
3044.95	12.114
3043.71	48.4477
3042.47	18.1648
3041.23	28.2516
3040	20.1763
3038.76	34.2938
3037.52	24.2033
3036.28	22.1826
3035.04	36.2926
3033.8	12.0955
3032.56	38.2959
3031.32	26.198
3030.08	10.0744
3028.83	32.2327
3027.59	24.1704
3026.35	12.0832
3025.11	28.1892
3023.87	16.1054
3022.63	22.1412
3021.38	20.1249
3020.14	40.243
3018.9	26.1535
3017.66	20.1146
3016.41	34.1891
3015.17	40.2156
3013.93	34.1775
3012.68	16.0808
3011.44	32.1561
3010.19	6.02824
3008.95	28.127
3007.71	22.096
3006.46	20.0839
3005.22	36.1448
3003.97	20.0771
3002.73	24.0884
3001.48	34.1194
3000.23	28.0935
2998.99	40.1268
2997.74	26.078
2996.49	30.0848
2995.25	26.0691
2994	30.0746
2992.75	32.0741
2991.51	28.0601
2990.26	16.0316
2989.01	10.018
2987.76	10.0163
2986.52	30.0439
2985.27	36.0465
2984.02	50.0561
2982.77	16.0152
2981.52	16.0125
2980.27	18.011
2979.02	18.0079
2977.77	34.0092
2976.52	10.001
2975.27	9.99929
2974.02	17.9957
2972.77	27.9885
2971.52	27.9837
2970.27	23.9819
2969.02	15.9852
2967.77	15.9825
2966.52	23.9697
2965.26	19.9713
2964.01	17.9711
2962.76	27.9503
2961.51	11.9767
2960.25	25.945
2959	25.9406
2957.75	11.9705
2956.5	25.9318
2955.24	17.9497
2953.99	25.9229
2952.73	35.8871
2951.48	13.9537
2950.23	27.9027
2948.97	23.9125
2947.72	13.9466
2946.46	27.8884
2945.21	17.9252
2943.95	23.8962
2942.7	23.8921
2941.44	29.8601
2940.18	25.8743
2938.93	19.8999
2937.67	11.9379
2936.41	11.9359
2935.16	17.9007
2933.9	25.8522
2932.64	17.8946
2931.38	9.93977
2930.13	33.7894
2928.87	23.8473
2927.61	25.8302
2926.35	27.8123
2925.09	13.9038
2923.83	21.8451
2922.58	23.8269
2921.32	-1.98524
2920.06	9.9245
2918.8	37.7066
2917.54	31.7475
2916.28	29.7582
2915.02	33.7202
2913.76	15.8656
2912.5	33.7087
2911.23	13.8777
2909.97	23.7862
2908.71	17.8366
2907.45	25.7596
2906.19	19.8117
2904.93	13.8658
2903.66	25.7464
2902.4	9.90077
2901.14	5.93945
2899.88	7.91791
2898.61	19.7914
2897.35	43.5336
2896.09	21.7631
2894.82	21.7594
2893.56	5.93335
2892.29	5.93234
2891.03	29.6566
2889.76	17.7909
2888.5	19.7643
2887.23	27.6653
2885.97	25.6848
2884.7	27.6558
2883.44	17.7757
2882.17	13.8232
2880.9	19.744
2879.64	15.7925
2878.37	27.6322
2877.1	11.8403
2875.84	9.86525
2874.57	15.7817
2873.3	39.4475
2872.04	23.6644
2870.77	23.6604
2869.5	21.685
2868.23	25.6233
2866.96	31.531
2865.69	37.4366
2864.42	29.5502
2863.16	9.84836
2861.89	25.6014
2860.62	17.721
2859.35	33.4672
2858.08	21.6515
2856.81	23.6158
2855.54	25.5794
2854.26	39.3462
2852.99	29.5046
2851.72	9.83318
2850.45	11.7978
2849.18	43.2512
2847.91	21.6219
2846.64	5.89586
2845.36	13.7547
2844.09	5.89384
2842.82	33.3927
2841.54	13.7476
2840.27	15.7088
2839	7.85306
2837.72	5.88879
2836.45	13.7381
2835.18	23.5471
2833.9	13.7334
2832.63	15.6927
2831.35	33.3412
2830.08	1.96091
2828.8	13.724
2827.53	21.5626
2826.25	29.3985
2824.98	35.2721
2823.7	25.4699
2822.42	29.3833
2821.15	19.5855
2819.87	11.7493
2818.59	17.6209
2817.32	23.4905
2816.04	19.5721
2814.76	29.3531
2813.48	5.8696
2812.21	11.7372
2810.93	39.1173
2809.65	23.4663
2808.37	19.5519
2807.09	35.1874
2805.81	11.7271
2804.53	27.3586
2803.25	3.90769
2801.97	33.2097
2800.69	-13.6722
2799.41	29.2926
2798.13	25.3825
2796.85	15.6173
2795.57	11.711
2794.29	3.90299
2793.01	17.5604
2791.73	23.4099
